file,phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,delta_tpsa,conjugate_acid,conjugate_base,exp_pKa (pKa)
1343,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)CC(=O)[OH:10])Br,c1ccc(c(c1)CC(=O)[O-:10])Br,4.05
1344,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC[N@@H+:9]1CCCC[C@H]1C,CC[N@@:9]1CCCC[C@H]1C,10.66
1345,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[C@@H]1CCC[C@@H]([NH+:12]1CC(C)(C)O)C,C[C@@H]1CCC[C@@H]([N:12]1CC(C)(C)O)C,10.5
1346,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(ccc1CC(=O)[OH:10])Br,c1cc(ccc1CC(=O)[O-:10])Br,4.19
1348,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C[C@H]1CCC[NH2+:7]C1,C[C@H]1CCC[NH:7]C1,11.07
1349,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:19]1CCC(CC1)(c2ccccc2)c3ccccc3,C[N:19]1CCC(CC1)(c2ccccc2)c3ccccc3,8.65
1350,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[C@@H](C=C(c1cccs1)c2cccs2)[NH+:18]3CCCCC3,C[C@@H](C=C(c1cccs1)c2cccs2)[N:18]3CCCCC3,8.41
1351,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[C@@H]1CCCC[N@@H+:19]1[C@@H](C)C=C(c2cccs2)c3cccs3,C[C@@H]1CCCC[N@@:19]1[C@@H](C)C=C(c2cccs2)c3cccs3,7.41
1352,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[C@@H]1CCC[N@@H+:19](C1)[C@@H](C)C=C(c2cccs2)c3cccs3,C[C@@H]1CCC[N@@:19](C1)[C@@H](C)C=C(c2cccs2)c3cccs3,8.23
1353,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC1CC[NH+:19](CC1)[C@@H](C)C=C(c2cccs2)c3cccs3,CC1CC[N:19](CC1)[C@@H](C)C=C(c2cccs2)c3cccs3,8.15
1354,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC[C@@H](C)[NH+:22]1CCC(CC1)(c2ccccc2)c3ccccc3,CC[C@@H](C)[N:22]1CCC(CC1)(c2ccccc2)c3ccccc3,9.67
1355,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)CC(=O)[OH:10])I,c1ccc(c(c1)CC(=O)[O-:10])I,4.04
1356,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC1(CCCC([NH+:11]1C)(C)C)C,CC1(CCCC([N:11]1C)(C)C)C,11.19
1359,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)I)CC(=O)[OH:10],c1cc(cc(c1)I)CC(=O)[O-:10],4.16
1360,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CC(=O)Nc1cccc[nH+:8]1,CC(=O)Nc1cccc[n:8]1,4.09
1361,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1cc[nH+:6]c(c1)N,c1cc[n:6]c(c1)N,6.82
1362,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(ccc1CC(=O)[OH:10])I,c1cc(ccc1CC(=O)[O-:10])I,4.18
1363,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:19](C)CC[N@@](Cc1ccccc1)c2ccccn2,C[N:19](C)CC[N@@](Cc1ccccc1)c2ccccn2,8.96
1365,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)Cl)CCC(=O)[OH:11],c1cc(cc(c1)Cl)CCC(=O)[O-:11],4.59
1366,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)/C=C/C(=O)[OH:11])Cl,c1ccc(c(c1)/C=C/C(=O)[O-:11])Cl,4.41
1367,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)Cl)/C=C/C(=O)[OH:11],c1cc(cc(c1)Cl)/C=C/C(=O)[O-:11],4.29
1368,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:11](C)CCc1ccccn1,C[N:11](C)CCc1ccccn1,8.75
1369,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:11](C)CCc1ccncc1,C[N:11](C)CCc1ccncc1,8.7
1370,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:10](C)Cc1ccccn1,C[N:10](C)Cc1ccccn1,8.12
1371,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:10](C)Cc1cccnc1,C[N:10](C)Cc1cccnc1,8
1372,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C[C@@](c1ccccc1)(C(=O)[OH:11])O,C[C@@](c1ccccc1)(C(=O)[O-:11])O,3.53
1373,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)[C@H](CC(=O)[OH:11])O,c1ccc(cc1)[C@H](CC(=O)[O-:11])O,4.398
1374,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(nc1)C=O)[OH:9],c1cc(c(nc1)C=O)[O-:9],6.95
1375,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1cncc(c1C=O)[OH:9],c1cncc(c1C=O)[O-:9],6.77
1377,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)/C=C/C(=O)[OH:12])O,c1ccc(c(c1)/C=C/C(=O)[O-:12])O,4.61
1378,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)O)/C=C/C(=O)[OH:12],c1cc(cc(c1)O)/C=C/C(=O)[O-:12],4.396
1379,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CC(=O)N(C)c1cccc[nH+:9]1,CC(=O)N(C)c1cccc[n:9]1,2.01
1380,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:9]Cc1ccccn1,C[NH:9]Cc1ccccn1,8.82
1382,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CN(c1cccc[nH+:14]1)C(=O)c2ccccc2,CN(c1cccc[n:14]1)C(=O)c2ccccc2,1.44
1383,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,Cc1cccc([nH+:8]1)NC,Cc1cccc([n:8]1)NC,8.84
1384,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)CCC(=O)[OH:14])N(=O)=O,c1ccc(c(c1)CCC(=O)[O-:14])N(=O)=O,4.504
1385,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)/C=C/C(=O)[OH:14])N(=O)=O,c1ccc(c(c1)/C=C/C(=O)[O-:14])N(=O)=O,4.15
1386,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccnc(c1)CC[NH+:14]2CCCCC2,c1ccnc(c1)CC[N:14]2CCCCC2,9.29
1387,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cnccc1CC[NH+:14]2CCCCC2,c1cnccc1CC[N:14]2CCCCC2,9.06
1388,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(cnc1)C[NH+:13]2CCCCC2,c1cc(cnc1)C[N:13]2CCCCC2,8.3
1389,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cnccc1C[NH+:13]2CCCCC2,c1cnccc1C[N:13]2CCCCC2,7.88
1390,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1ccnc(c1)[C@H]2CCCC[NH2+:12]2,c1ccnc(c1)[C@H]2CCCC[NH:12]2,9.1
1391,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccnc(c1)CC[NH+:13]2CCCC2,c1ccnc(c1)CC[N:13]2CCCC2,9.39
1392,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(cnc1)CC[NH+:13]2CCCC2,c1cc(cnc1)CC[N:13]2CCCC2,9.28
1393,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cnccc1CC[NH+:13]2CCCC2,c1cnccc1CC[N:13]2CCCC2,9.27
1394,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccnc(c1)C[NH+:12]2CCCC2,c1ccnc(c1)C[N:12]2CCCC2,8.56
1395,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(cnc1)C[NH+:12]2CCCC2,c1cc(cnc1)C[N:12]2CCCC2,8.36
1396,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cnccc1C[NH+:12]2CCCC2,c1cnccc1C[N:12]2CCCC2,8.16
1397,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,CC1=CCCC[NH2+:7]1,CC1=CCCC[NH:7]1,9.53
1399,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cn(=O)ccc1C(=O)[OH:10],c1cn(=O)ccc1C(=O)[O-:10],2.86
1400,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1cn(=O)ccc1[OH:8],c1cn(=O)ccc1[O-:8],5.76
1401,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COc1ccccc1/C=C/C(=O)[OH:12],COc1ccccc1/C=C/C(=O)[O-:12],4.46
1402,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C1CC[NH2+:5]C1,C1CC[NH:5]C1,11.3
1403,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C[NH+:12]2CCCC2,c1ccc(cc1)C[N:12]2CCCC2,9.51
1404,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1ccc(cc1)C[C@@H]2CCC[NH2+:12]2,c1ccc(cc1)C[C@@H]2CCC[NH:12]2,10.31
1405,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCCC[NH+:9]1CCCC1,CCCC[N:9]1CCCC1,10.36
1406,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COc1cccc(c1)/C=C/C(=O)[OH:12],COc1cccc(c1)/C=C/C(=O)[O-:12],4.38
1408,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,CC[C@@H]1CCC[NH2+:7]1,CC[C@@H]1CCC[NH:7]1,10.43
1409,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COc1ccc(cc1)/C=C/C(=O)[OH:12],COc1ccc(cc1)/C=C/C(=O)[O-:12],4.54
1410,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[N@@H+:13]1CCC[C@H]1c2ccc(cc2)OC,C[N@@:13]1CCC[C@H]1c2ccc(cc2)OC,8.9
1411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:6]1CCCC1,C[N:6]1CCCC1,10.3
1412,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[N@@H+:12]1CCC[C@H]1c2ccccc2,C[N@@:12]1CCC[C@H]1c2ccccc2,8.8
1413,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCC[C@@H]1CCC[N@H+:9]1C,CCC[C@@H]1CCC[N@:9]1C,9.78
1414,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)CSCCC(=O)[OH:12],c1ccc(cc1)CSCCC(=O)[O-:12],4.46
1415,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1cc(sc1)[C@@H]2CCC[NH2+:9]2,c1cc(sc1)[C@@H]2CCC[NH:9]2,9.35
1416,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,Cc1ccc(cc1)[NH+:12]2CCCC2,Cc1ccc(cc1)[N:12]2CCCC2,4.7
1417,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1ccc(cc1)CC2=CCC[NH2+:12]2,c1ccc(cc1)CC2=CCC[NH:12]2,7.06
1418,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCCCC1=CCC[N@@H+:10]1C,CCCCC1=CCC[N@@:10]1C,11.84
1419,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,CCC1=CCC[NH2+:7]1,CCC1=CCC[NH:7]1,7.87
1420,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,Cc1ccc(cc1)C2=CCC[NH2+:12]2,Cc1ccc(cc1)C2=CCC[NH:12]2,7.55
1421,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:6]1CC=CC1,C[N:6]1CC=CC1,9.88
1422,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)F)[C@H](C(=O)[OH:10])O,c1cc(cc(c1)F)[C@H](C(=O)[O-:10])O,4.24
1423,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)Br)[C@H](C(=O)[OH:10])O,c1cc(cc(c1)Br)[C@H](C(=O)[O-:10])O,3.23
1424,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C1COCC[NH2+:5]1,C1COCC[NH:5]1,8.5
1425,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(cc(c1)I)[C@H](C(=O)[OH:10])O,c1cc(cc(c1)I)[C@H](C(=O)[O-:10])O,3.26
1426,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC(=O)C(CC[NH+:22]1CCOCC1)(c2ccccc2)c3ccccc3,CC(=O)C(CC[N:22]1CCOCC1)(c2ccccc2)c3ccccc3,6.83
1427,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CC(=O)[C@H](C[NH+:15]1CCOCC1)c2ccccc2,CC(=O)[C@H](C[N:15]1CCOCC1)c2ccccc2,6.23
1428,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C=CC[NH+:8]1CCOCC1,C=CC[N:8]1CCOCC1,7.02
1429,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)[C@H](C[NH+:20]2CCOCC2)C(=O)c3ccccc3,c1ccc(cc1)[C@H](C[N:20]2CCOCC2)C(=O)c3ccccc3,6.17
1430,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C(CC[NH+:22]2CCOCC2)(C#N)c3ccccc3,c1ccc(cc1)C(CC[N:22]2CCOCC2)(C#N)c3ccccc3,6.04
1431,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[C@H](CC(C#N)(c1ccccc1)c2ccccc2)[NH+:23]3CCOCC3,C[C@H](CC(C#N)(c1ccccc1)c2ccccc2)[N:23]3CCOCC3,6.05
1432,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCCC(=O)C(CC[NH+:24]1CCOCC1)(c2ccccc2)c3ccccc3,CCCC(=O)C(CC[N:24]1CCOCC1)(c2ccccc2)c3ccccc3,7.17
1433,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCC(=O)C(CC[NH+:23]1CCOCC1)(c2ccccc2)c3ccccc3,CCC(=O)C(CC[N:23]1CCOCC1)(c2ccccc2)c3ccccc3,6.95
1434,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCC(=O)C(C[C@H](C)[NH+:24]1CCOCC1)(c2ccccc2)c3ccccc3,CCC(=O)C(C[C@H](C)[N:24]1CCOCC1)(c2ccccc2)c3ccccc3,6.68
1436,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[C@@H](CC(c1ccccc1)c2ccccc2)[NH+:21]3CCOCC3,C[C@@H](CC(c1ccccc1)c2ccccc2)[N:21]3CCOCC3,6.85
1438,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1ccc(cc1)C(=O)N2CC[NH2+:12]CC2,c1ccc(cc1)C(=O)N2CC[NH:12]CC2,7.75
1439,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:14]1CCN(CC1)C(=O)c2ccccc2,C[N:14]1CCN(CC1)C(=O)c2ccccc2,6.78
1440,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,CCOC(=O)N1CC[NH2+:8]CC1,CCOC(=O)N1CC[NH:8]CC1,8.2
1441,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,CCOC(=O)N1CC[NH+:10](CC1)C,CCOC(=O)N1CC[N:10](CC1)C,7.31
1442,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc2cc(ccc2c1)C(=O)CCC(=O)[OH:17],c1ccc2cc(ccc2c1)C(=O)CCC(=O)[O-:17],4.96
1443,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1cnncc1[OH:7],c1cnncc1[O-:7],8.72
1444,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1c[nH+:5]c(nc1)N,c1c[n:5]c(nc1)N,3.45
1445,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COC(=O)CC(c1ccccc1)(c2ccccc2)C(=O)[OH:20],COC(=O)CC(c1ccccc1)(c2ccccc2)C(=O)[O-:20],3.899
1446,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COC(=O)CCC(c1ccccc1)(c2ccccc2)C(=O)[OH:21],COC(=O)CCC(c1ccccc1)(c2ccccc2)C(=O)[O-:21],4
1447,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1ccc(cc1)c2cc(nc([nH+:17]2)N)c3ccccc3,c1ccc(cc1)c2cc(nc([n:17]2)N)c3ccccc3,3.74
1448,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,Cc1cc[nH+:6]c(n1)N,Cc1cc[n:6]c(n1)N,4.11
1449,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cn1cc(c(nc1=O)[OH:9])Br,Cn1cc(c(nc1=O)[O-:9])Br,7.84
1450,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CNc1[nH+:6]cc(cn1)Br,CNc1[n:6]cc(cn1)Br,2.09
1451,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCCCNc1[nH+:9]cccn1,CCCCNc1[n:9]cccn1,4.14
1452,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cnc(nc1)C(=O)[OH:9],c1cnc(nc1)C(=O)[O-:9],2.85
1453,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CNc1[nH+:6]ccc(n1)Cl,CNc1[n:6]ccc(n1)Cl,2.59
1454,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cn1ccc(nc1=O)[OH:9],Cn1ccc(nc1=O)[O-:9],9.71
1455,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COC(=O)[C@H](CC(=O)[OH:14])c1ccccc1,COC(=O)[C@H](CC(=O)[O-:14])c1ccccc1,4.36
1456,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,CN(C)c1cc(ncn1)[OH:10],CN(C)c1cc(ncn1)[O-:10],10.49
1457,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COC(=O)C[C@H](c1ccccc1)C(=O)[OH:14],COC(=O)C[C@H](c1ccccc1)C(=O)[O-:14],4.05
1458,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,Cc1cc(nc([nH+:8]1)NC)C,Cc1cc(nc([n:8]1)NC)C,5.23
1459,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,CCOc1ccnc(n1)[OH:9],CCOc1ccnc(n1)[O-:9],10.7
1460,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCNc1[nH+:7]cccn1,CCNc1[n:7]cccn1,3.89
1461,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1c(cncn1)[OH:7],c1c(cncn1)[O-:7],6.8
1462,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,COc1cncnc1[OH:8],COc1cncnc1[O-:8],8.64
1463,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(nc(n1)OC)[OH:9],Cc1cc(nc(n1)OC)[O-:9],8.5
1464,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(ncn1)[OH:8],Cc1cc(ncn1)[O-:8],9.1
1465,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CNc1[nH+:7]ccc(n1)OC,CNc1[n:7]ccc(n1)OC,5.74
1466,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CNc1[nH+:6]cccn1,CNc1[n:6]cccn1,3.79
1467,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCCCCNc1[nH+:10]cccn1,CCCCCNc1[n:10]cccn1,4.03
1468,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccccc1[OH:8],Cc1ccccc1[O-:8],10.28
1469,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,C1CSCC[NH2+:5]1,C1CSCC[NH:5]1,9
1470,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cccc(c1)[OH:8],Cc1cccc(c1)[O-:8],10.09
1471,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,c1c(ncs1)CC[NH3+:7],c1c(ncs1)CC[NH2:7],9.48
1472,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccc(cc1)[OH:8],Cc1ccc(cc1)[O-:8],10.26
1473,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(=C\C(=O)O)\C(=O)[OH:7],C(=C\C(=O)[O-:7])\C(=O)O,2
1475,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cccc(c1C)[OH:9],Cc1cccc(c1C)[O-:9],10.5
1476,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cccc(c1[OH:9])C,Cc1cccc(c1[O-:9])C,10.59
1477,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(cc(c1)[OH:9])C,Cc1cc(cc(c1)[O-:9])C,10.15
1478,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1ccc2c(c1)cc[nH+:10]c2N,c1ccc2c(c1)cc[n:10]c2N,7.59
1479,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(c(c(c1)C)[OH:10])C,Cc1cc(c(c(c1)C)[O-:10])C,10.88
1480,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)cncc2[OH:11],c1ccc2c(c1)cncc2[O-:11],8.7
1481,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2cnccc2cc1[OH:11],c1cc2cnccc2cc1[O-:11],9.17
1482,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCc1cc(cc(c1)[OH:10])C,CCc1cc(cc(c1)[O-:10])C,10.1
1483,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2ccncc2c(c1)[OH:11],c1cc2ccncc2c(c1)[O-:11],8.42
1484,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2c(cc1[OH:10])CCC2,c1cc2c(cc1[O-:10])CCC2,10.32
1486,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,C[n+]1cc2ccccc2c(c1)[OH:12],C[n+]1cc2ccccc2c(c1)[O-:12],4.9
1487,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C[n+]1ccc2c(c1)cccc2[OH:12],C[n+]1ccc2c(c1)cccc2[O-:12],6.87
1488,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C[n+]1ccc2ccc(cc2c1)[OH:12],C[n+]1ccc2ccc(cc2c1)[O-:12],7.06
1489,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(C)(C)C(=O)[OH:7],CC(C)(C)C(=O)[O-:7],5.03
1490,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2c(cc1[OH:11])CCCC2,c1cc2c(cc1[O-:11])CCCC2,10.48
1491,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2c(ccc(c2nc1)O)C(=O)[OH:14],c1cc2c(ccc(c2nc1)O)C(=O)[O-:14],4.8
1492,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)c2ccc(cc2)[OH:13],c1ccc(cc1)c2ccc(cc2)[O-:13],9.55
1493,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2ccc(c(c2nc1)[OH:11])Cl,c1cc2ccc(c(c2nc1)[O-:11])Cl,8.7
1494,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2c(cc(c(c2nc1)[OH:11])Cl)Cl,c1cc2c(cc(c(c2nc1)[O-:11])Cl)Cl,7.62
1495,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc2cc(ccc2c1)[OH:11],c1ccc2cc(ccc2c1)[O-:11],9.57
1496,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC[NH+:16](CC)Cc1ccc2cccnc2c1O,CC[N:16](CC)Cc1ccc2cccnc2c1O,11.3
1497,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1ccnc(c1)[OH:7],c1ccnc(c1)[O-:7],11.62
1498,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[NH+:14](C)Cc1ccc2cccnc2c1O,C[N:14](C)Cc1ccc2cccnc2c1O,11
1499,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccnc2c1cccc2[OH:12],Cc1ccnc2c1cccc2[O-:12],10
1500,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)ccc(n2)[OH:11],c1ccc2c(c1)ccc(n2)[O-:11],11.76
1501,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)c(ccn2)[OH:11],c1ccc2c(c1)c(ccn2)[O-:11],11.28
1502,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2c(cccn2)c(c1)[OH:11],c1cc2c(cccn2)c(c1)[O-:11],8.56
1504,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc2ccc(cc2nc1)[OH:11],c1cc2ccc(cc2nc1)[O-:11],8.87
1505,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc2cccc(c2nc1C)[OH:13],Cc1cc2cccc(c2nc1C)[O-:13],10.2
